stop,direction,time,average,sd,dist,param
UMC,0,360,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,0,375,0,0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,0,390,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,0,405,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,0,420,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,0,435,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,0,450,0.1,0.17021393345759914,gamma,(0.19962113309489998  -2.2544280409450613e-30  0.5810400233938587)
UMC,0,465,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,0,480,0.1,0.25607375986579195,expon,(0.0  0.03278688524590164)
UMC,0,495,0.45,0.6954870331499201,gamma,(0.1728364728183841  -2.2198970082949455e-29  2.552244457562805)
UMC,0,510,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,0,525,0.047619047619047616,0.11952286093343938,expon,(0.0  0.014285714285714285)
UMC,0,540,0.14285714285714285,0.2054251408446605,gamma,(0.3075526209695408  -1.038662340951283e-29  0.5654675010839418)
