datum,ritnummer,haltenaam,haltevolgorde,aantal uitstappers,aantal instappers,time,passenger_count,percentage_out
20-9-2017,1147,Kromme Rijn,4,0,1,726,0,0
20-9-2017,1147,Padualaan,5,21,0,728,1,21.0
20-9-2017,1147,Heidelberglaan,6,17,0,730,0,0
20-9-2017,1147,UMC,7,3,0,731,0,0
20-9-2017,1147,WKZ,8,0,0,732,0,0
21-9-2017,1147,Centraal Station,0,0,51,716,0,0
21-9-2017,1147,Vaartsche Rijn,1,69,5,721,51,1.3529411764705883
21-9-2017,1147,Galgenwaard,3,1,0,725,0,0
21-9-2017,1147,Kromme Rijn,4,0,0,727,0,0
21-9-2017,1147,Padualaan,5,13,1,730,0,0
21-9-2017,1147,Heidelberglaan,6,32,0,732,0,0
21-9-2017,1147,UMC,7,0,0,734,0,0
22-9-2017,1147,Centraal Station,0,0,15,716,0,0
22-9-2017,1147,Vaartsche Rijn,1,75,8,721,15,5.0
22-9-2017,1147,Galgenwaard,3,4,0,725,0,0
22-9-2017,1147,Kromme Rijn,4,0,0,728,0,0
22-9-2017,1147,Padualaan,5,5,0,730,0,0
22-9-2017,1147,Heidelberglaan,6,5,0,728,0,0
22-9-2017,1147,UMC,7,0,0,729,0,0
22-9-2017,1147,WKZ,8,0,0,735,0,0
25-9-2017,1147,Centraal Station,0,0,40,716,0,0
25-9-2017,1147,Galgenwaard,3,5,0,724,40,0.125
25-9-2017,1147,Kromme Rijn,4,2,0,725,35,0.05714285714285714
25-9-2017,1147,Padualaan,5,14,0,728,33,0.42424242424242425
25-9-2017,1147,Heidelberglaan,6,13,0,731,19,0.6842105263157895
25-9-2017,1147,UMC,7,1,0,733,6,0.16666666666666666
25-9-2017,1147,WKZ,8,0,0,735,5,0.0
26-9-2017,1147,Centraal Station,0,0,37,715,0,0
26-9-2017,1147,Vaartsche Rijn,1,83,6,721,37,2.2432432432432434
26-9-2017,1147,Galgenwaard,3,2,0,724,0,0
26-9-2017,1147,Kromme Rijn,4,0,0,725,0,0
26-9-2017,1147,Padualaan,5,11,0,727,0,0
26-9-2017,1147,Heidelberglaan,6,17,0,729,0,0
26-9-2017,1147,UMC,7,0,0,730,0,0
26-9-2017,1147,WKZ,8,1,0,731,0,0
27-9-2017,1147,Centraal Station,0,0,34,718,0,0
27-9-2017,1147,Vaartsche Rijn,1,89,6,722,34,2.6176470588235294
27-9-2017,1147,Galgenwaard,3,5,1,725,0,0
27-9-2017,1147,Kromme Rijn,4,1,0,727,0,0
27-9-2017,1147,Padualaan,5,11,0,729,0,0
27-9-2017,1147,Heidelberglaan,6,15,0,731,0,0
27-9-2017,1147,UMC,7,3,0,733,0,0
27-9-2017,1147,WKZ,8,0,0,734,0,0
28-9-2017,1147,Centraal Station,0,0,27,717,0,0
28-9-2017,1147,Vaartsche Rijn,1,94,10,721,27,3.4814814814814814
28-9-2017,1147,Galgenwaard,3,0,0,724,0,0
28-9-2017,1147,Kromme Rijn,4,1,0,726,0,0
28-9-2017,1147,Padualaan,5,8,0,727,0,0
28-9-2017,1147,Heidelberglaan,6,16,0,729,0,0
28-9-2017,1147,UMC,7,0,0,731,0,0
28-9-2017,1147,WKZ,8,0,0,732,0,0
29-9-2017,1147,Centraal Station,0,0,49,716,0,0
29-9-2017,1147,Vaartsche Rijn,1,94,11,723,49,1.9183673469387754
29-9-2017,1147,Galgenwaard,3,10,0,726,0,0
29-9-2017,1147,Kromme Rijn,4,1,0,728,0,0
29-9-2017,1147,Padualaan,5,14,0,731,0,0
29-9-2017,1147,Heidelberglaan,6,20,0,732,0,0
29-9-2017,1147,UMC,7,1,0,733,0,0
29-9-2017,1147,WKZ,8,1,0,735,0,0
1-9-2017,1148,WKZ,0,0,0,732,0,0
1-9-2017,1148,UMC,1,0,6,735,0,0
1-9-2017,1148,Heidelberglaan,2,0,3,736,6,0.0
1-9-2017,1148,Padualaan,3,0,5,738,9,0.0
1-9-2017,1148,Kromme Rijn,4,0,0,739,14,0.0
1-9-2017,1148,Galgenwaard,5,1,2,741,14,0.07142857142857142
1-9-2017,1148,Vaartsche Rijn,7,1,2,745,15,0.06666666666666667
4-9-2017,1148,WKZ,0,0,3,737,0,0
4-9-2017,1148,UMC,1,0,1,738,3,0.0
4-9-2017,1148,Heidelberglaan,2,0,7,741,4,0.0
4-9-2017,1148,Padualaan,3,0,23,743,11,0.0
4-9-2017,1148,Kromme Rijn,4,0,0,745,34,0.0
4-9-2017,1148,Galgenwaard,5,0,1,746,34,0.0
4-9-2017,1148,Vaartsche Rijn,7,0,4,749,35,0.0
5-9-2017,1148,WKZ,0,0,0,731,0,0
5-9-2017,1148,UMC,1,0,2,733,0,0
5-9-2017,1148,Heidelberglaan,2,0,29,735,2,0.0
5-9-2017,1148,Padualaan,3,0,3,737,31,0.0
5-9-2017,1148,Kromme Rijn,4,0,0,738,34,0.0
5-9-2017,1148,Galgenwaard,5,0,1,741,34,0.0
5-9-2017,1148,Vaartsche Rijn,7,0,5,745,35,0.0
5-9-2017,1148,Centraal Station,8,36,0,749,40,0.9
6-9-2017,1148,WKZ,0,0,3,733,0,0
6-9-2017,1148,UMC,1,0,8,735,3,0.0
6-9-2017,1148,Heidelberglaan,2,0,55,737,11,0.0
6-9-2017,1148,Padualaan,3,0,29,740,66,0.0
6-9-2017,1148,Kromme Rijn,4,1,0,742,95,0.010526315789473684
6-9-2017,1148,Galgenwaard,5,5,4,745,94,0.05319148936170213
6-9-2017,1148,Vaartsche Rijn,7,1,15,748,93,0.010752688172043012
6-9-2017,1148,Centraal Station,8,102,0,753,107,0.9532710280373832
7-9-2017,1148,WKZ,0,0,1,734,0,0
7-9-2017,1148,UMC,1,0,6,736,1,0.0
7-9-2017,1148,Heidelberglaan,2,1,42,737,7,0.14285714285714285
7-9-2017,1148,Padualaan,3,1,0,739,48,0.020833333333333332
7-9-2017,1148,Kromme Rijn,4,0,0,741,47,0.0
7-9-2017,1148,Galgenwaard,5,0,0,743,47,0.0
7-9-2017,1148,Vaartsche Rijn,7,2,16,746,47,0.0425531914893617
7-9-2017,1148,Centraal Station,8,46,0,750,61,0.7540983606557377
8-9-2017,1148,WKZ,0,0,1,733,0,0
8-9-2017,1148,UMC,1,0,8,735,1,0.0
8-9-2017,1148,Heidelberglaan,2,0,28,736,9,0.0
8-9-2017,1148,Padualaan,3,0,16,738,37,0.0
8-9-2017,1148,Kromme Rijn,4,1,1,740,53,0.018867924528301886
8-9-2017,1148,Galgenwaard,5,0,4,743,53,0.0
8-9-2017,1148,Vaartsche Rijn,7,6,26,746,57,0.10526315789473684
8-9-2017,1148,Centraal Station,8,62,0,750,77,0.8051948051948052
11-9-2017,1148,WKZ,0,0,0,732,0,0
11-9-2017,1148,UMC,1,0,6,736,0,0
11-9-2017,1148,Heidelberglaan,2,0,19,737,6,0.0
11-9-2017,1148,Padualaan,3,0,19,739,25,0.0
11-9-2017,1148,Kromme Rijn,4,0,0,741,44,0.0
11-9-2017,1148,Galgenwaard,5,3,2,743,44,0.06818181818181818
11-9-2017,1148,Vaartsche Rijn,7,7,43,747,43,0.16279069767441862
11-9-2017,1148,Centraal Station,8,57,0,750,79,0.7215189873417721
12-9-2017,1148,WKZ,0,0,1,731,0,0
12-9-2017,1148,UMC,1,0,0,733,1,0.0
12-9-2017,1148,Heidelberglaan,2,0,9,735,1,0.0
12-9-2017,1148,Padualaan,3,0,24,737,10,0.0
12-9-2017,1148,Kromme Rijn,4,1,0,738,34,0.029411764705882353
12-9-2017,1148,Galgenwaard,5,1,5,741,33,0.030303030303030304
12-9-2017,1148,Vaartsche Rijn,7,6,45,744,37,0.16216216216216217
12-9-2017,1148,Centraal Station,8,38,0,748,76,0.5
13-9-2017,1148,WKZ,0,0,0,732,0,0
13-9-2017,1148,UMC,1,0,0,734,0,0
13-9-2017,1148,Heidelberglaan,2,0,3,735,0,0
13-9-2017,1148,Padualaan,3,0,3,738,3,0.0
13-9-2017,1148,Kromme Rijn,4,0,0,739,6,0.0
13-9-2017,1148,Galgenwaard,5,0,3,742,6,0.0
13-9-2017,1148,Vaartsche Rijn,7,6,50,745,9,0.6666666666666666
13-9-2017,1148,Centraal Station,8,14,0,748,53,0.2641509433962264
14-9-2017,1148,WKZ,0,0,0,731,0,0
14-9-2017,1148,UMC,1,0,0,733,0,0
14-9-2017,1148,Heidelberglaan,2,0,7,735,0,0
14-9-2017,1148,Padualaan,3,0,0,736,7,0.0
14-9-2017,1148,Kromme Rijn,4,0,0,737,7,0.0
14-9-2017,1148,Galgenwaard,5,0,0,739,7,0.0
14-9-2017,1148,Vaartsche Rijn,7,6,50,741,7,0.8571428571428571
14-9-2017,1148,Centraal Station,8,8,0,746,51,0.1568627450980392
15-9-2017,1148,WKZ,0,0,1,735,0,0
15-9-2017,1148,UMC,1,0,12,738,1,0.0
15-9-2017,1148,Heidelberglaan,2,3,46,740,13,0.23076923076923078
15-9-2017,1148,Padualaan,3,0,25,742,56,0.0
15-9-2017,1148,Kromme Rijn,4,3,0,743,81,0.037037037037037035
15-9-2017,1148,Galgenwaard,5,3,3,746,78,0.038461538461538464
15-9-2017,1148,Vaartsche Rijn,7,11,64,749,78,0.14102564102564102
15-9-2017,1148,Centraal Station,8,88,0,754,131,0.6717557251908397
18-9-2017,1148,WKZ,0,0,0,731,0,0
18-9-2017,1148,UMC,1,0,2,732,0,0
18-9-2017,1148,Heidelberglaan,2,0,2,734,2,0.0
18-9-2017,1148,Padualaan,3,0,7,736,4,0.0
18-9-2017,1148,Kromme Rijn,4,1,1,738,11,0.09090909090909091
18-9-2017,1148,Galgenwaard,5,1,2,741,11,0.09090909090909091
18-9-2017,1148,Vaartsche Rijn,7,10,64,743,12,0.8333333333333334
18-9-2017,1148,Centraal Station,8,11,0,748,66,0.16666666666666666
19-9-2017,1148,WKZ,0,0,0,739,0,0
19-9-2017,1148,UMC,1,0,0,742,0,0
19-9-2017,1148,Heidelberglaan,2,0,0,744,0,0
19-9-2017,1148,Padualaan,3,0,0,745,0,0
19-9-2017,1148,Kromme Rijn,4,0,0,746,0,0
19-9-2017,1148,Galgenwaard,5,0,0,750,0,0
19-9-2017,1148,Vaartsche Rijn,7,10,64,753,0,0
19-9-2017,1148,Centraal Station,8,0,0,757,54,0.0
20-9-2017,1148,WKZ,0,0,3,733,0,0
20-9-2017,1148,UMC,1,0,10,734,3,0.0
20-9-2017,1148,Heidelberglaan,2,1,24,736,13,0.07692307692307693
20-9-2017,1148,Padualaan,3,0,23,738,36,0.0
20-9-2017,1148,Kromme Rijn,4,1,3,740,59,0.01694915254237288
20-9-2017,1148,Galgenwaard,5,3,7,743,61,0.04918032786885246
20-9-2017,1148,Vaartsche Rijn,7,12,68,745,65,0.18461538461538463
20-9-2017,1148,Centraal Station,8,67,0,750,121,0.5537190082644629
21-9-2017,1148,WKZ,0,0,0,733,0,0
21-9-2017,1148,UMC,1,0,5,735,0,0
21-9-2017,1148,Heidelberglaan,2,0,17,736,5,0.0
21-9-2017,1148,Padualaan,3,0,20,738,22,0.0
21-9-2017,1148,Kromme Rijn,4,1,4,740,42,0.023809523809523808
21-9-2017,1148,Galgenwaard,5,1,11,742,45,0.022222222222222223
21-9-2017,1148,Vaartsche Rijn,7,13,70,745,55,0.23636363636363636
21-9-2017,1148,Centraal Station,8,55,0,750,112,0.49107142857142855
22-9-2017,1148,WKZ,0,0,0,732,0,0
22-9-2017,1148,UMC,1,0,0,734,0,0
22-9-2017,1148,Heidelberglaan,2,0,1,735,0,0
22-9-2017,1148,Padualaan,3,0,14,737,1,0.0
22-9-2017,1148,Kromme Rijn,4,0,0,738,15,0.0
22-9-2017,1148,Galgenwaard,5,0,1,741,15,0.0
22-9-2017,1148,Vaartsche Rijn,7,12,74,743,16,0.75
22-9-2017,1148,Centraal Station,8,21,0,747,78,0.2692307692307692
25-9-2017,1148,WKZ,0,0,0,733,0,0
25-9-2017,1148,UMC,1,0,5,736,0,0
25-9-2017,1148,Heidelberglaan,2,0,28,737,5,0.0
25-9-2017,1148,Padualaan,3,0,16,739,33,0.0
25-9-2017,1148,Kromme Rijn,4,2,0,741,49,0.04081632653061224
25-9-2017,1148,Galgenwaard,5,1,3,743,47,0.02127659574468085
25-9-2017,1148,Vaartsche Rijn,7,14,85,746,49,0.2857142857142857
25-9-2017,1148,Centraal Station,8,58,0,750,120,0.48333333333333334
26-9-2017,1148,WKZ,0,0,0,732,0,0
26-9-2017,1148,UMC,1,0,1,735,0,0
26-9-2017,1148,Heidelberglaan,2,0,32,736,1,0.0
26-9-2017,1148,Padualaan,3,0,9,738,33,0.0
26-9-2017,1148,Kromme Rijn,4,0,1,740,42,0.0
26-9-2017,1148,Galgenwaard,5,0,6,742,43,0.0
26-9-2017,1148,Vaartsche Rijn,7,17,86,745,49,0.3469387755102041
27-9-2017,1148,WKZ,0,0,0,733,0,0
27-9-2017,1148,UMC,1,0,5,735,0,0
27-9-2017,1148,Heidelberglaan,2,0,10,736,5,0.0
27-9-2017,1148,Padualaan,3,0,0,738,15,0.0
27-9-2017,1148,Kromme Rijn,4,0,0,740,15,0.0
27-9-2017,1148,Galgenwaard,5,0,0,743,15,0.0
27-9-2017,1148,Vaartsche Rijn,7,19,86,746,15,1.2666666666666666
27-9-2017,1148,Centraal Station,8,13,0,752,82,0.15853658536585366
28-9-2017,1148,WKZ,0,0,1,734,0,0
28-9-2017,1148,UMC,1,0,6,736,1,0.0
28-9-2017,1148,Heidelberglaan,2,0,41,738,7,0.0
28-9-2017,1148,Padualaan,3,0,21,740,48,0.0
28-9-2017,1148,Kromme Rijn,4,1,0,741,69,0.014492753623188406
28-9-2017,1148,Galgenwaard,5,1,1,745,68,0.014705882352941176
28-9-2017,1148,Vaartsche Rijn,7,21,96,748,68,0.3088235294117647
28-9-2017,1148,Centraal Station,8,76,0,753,143,0.5314685314685315
29-9-2017,1148,WKZ,0,0,0,732,0,0
29-9-2017,1148,UMC,1,0,1,734,0,0
29-9-2017,1148,Heidelberglaan,2,0,14,735,1,0.0
29-9-2017,1148,Padualaan,3,0,5,737,15,0.0
29-9-2017,1148,Kromme Rijn,4,0,0,739,20,0.0
29-9-2017,1148,Galgenwaard,5,0,0,742,20,0.0
29-9-2017,1148,Vaartsche Rijn,7,20,97,745,20,1.0
29-9-2017,1148,Centraal Station,8,24,0,749,97,0.24742268041237114
4-9-2017,1149,Centraal Station,0,0,57,721,0,0
4-9-2017,1149,Vaartsche Rijn,1,5,2,727,57,0.08771929824561403
4-9-2017,1149,Galgenwaard,3,1,0,731,54,0.018518518518518517
4-9-2017,1149,Kromme Rijn,4,0,0,732,53,0.0
4-9-2017,1149,Padualaan,5,18,0,734,53,0.33962264150943394
4-9-2017,1149,Heidelberglaan,6,26,0,736,35,0.7428571428571429
4-9-2017,1149,UMC,7,2,0,738,9,0.2222222222222222
4-9-2017,1149,WKZ,8,0,0,739,7,0.0
5-9-2017,1149,Centraal Station,0,0,47,721,0,0
5-9-2017,1149,Vaartsche Rijn,1,10,4,727,47,0.2127659574468085
5-9-2017,1149,Galgenwaard,3,3,0,730,41,0.07317073170731707
5-9-2017,1149,Kromme Rijn,4,1,0,732,38,0.02631578947368421
5-9-2017,1149,Padualaan,5,24,0,734,37,0.6486486486486487
5-9-2017,1149,Heidelberglaan,6,14,0,736,13,1.0769230769230769
5-9-2017,1149,UMC,7,5,0,738,0,0
6-9-2017,1149,Centraal Station,0,0,90,722,0,0
6-9-2017,1149,Vaartsche Rijn,1,17,1,727,90,0.18888888888888888
6-9-2017,1149,Galgenwaard,3,5,8,731,74,0.06756756756756757
6-9-2017,1149,Kromme Rijn,4,2,0,733,77,0.025974025974025976
6-9-2017,1149,Padualaan,5,30,0,735,75,0.4
6-9-2017,1149,Heidelberglaan,6,53,1,737,45,1.1777777777777778
6-9-2017,1149,UMC,7,3,0,739,0,0
6-9-2017,1149,WKZ,8,1,0,740,0,0
7-9-2017,1149,Centraal Station,0,0,123,722,0,0
7-9-2017,1149,Vaartsche Rijn,1,15,2,727,123,0.12195121951219512
7-9-2017,1149,Galgenwaard,3,1,9,732,110,0.00909090909090909
7-9-2017,1149,Kromme Rijn,4,2,2,737,118,0.01694915254237288
7-9-2017,1149,Padualaan,5,79,0,739,118,0.6694915254237288
7-9-2017,1149,Heidelberglaan,6,46,1,741,39,1.1794871794871795
7-9-2017,1149,UMC,7,4,0,743,0,0
7-9-2017,1149,WKZ,8,2,0,744,0,0
8-9-2017,1149,Centraal Station,0,0,18,723,0,0
8-9-2017,1149,Vaartsche Rijn,1,18,4,729,18,1.0
8-9-2017,1149,Galgenwaard,3,2,0,732,4,0.5
8-9-2017,1149,Kromme Rijn,4,0,0,734,2,0.0
8-9-2017,1149,Padualaan,5,7,0,736,2,3.5
8-9-2017,1149,Heidelberglaan,6,7,0,738,0,0
8-9-2017,1149,UMC,7,1,0,739,0,0
8-9-2017,1149,WKZ,8,0,0,741,0,0
11-9-2017,1149,Centraal Station,0,0,74,722,0,0
11-9-2017,1149,Vaartsche Rijn,1,19,5,727,74,0.25675675675675674
11-9-2017,1149,Galgenwaard,3,6,0,730,60,0.1
11-9-2017,1149,Kromme Rijn,4,1,0,732,54,0.018518518518518517
11-9-2017,1149,Padualaan,5,29,0,734,53,0.5471698113207547
11-9-2017,1149,Heidelberglaan,6,32,0,736,24,1.3333333333333333
11-9-2017,1149,UMC,7,3,0,738,0,0
11-9-2017,1149,WKZ,8,0,0,740,0,0
12-9-2017,1149,Centraal Station,0,0,53,722,0,0
12-9-2017,1149,Vaartsche Rijn,1,26,6,727,53,0.49056603773584906
12-9-2017,1149,Galgenwaard,3,8,4,731,33,0.24242424242424243
12-9-2017,1149,Kromme Rijn,4,2,0,733,29,0.06896551724137931
12-9-2017,1149,Padualaan,5,16,0,735,27,0.5925925925925926
12-9-2017,1149,Heidelberglaan,6,23,0,737,11,2.090909090909091
12-9-2017,1149,UMC,7,0,0,739,0,0
12-9-2017,1149,WKZ,8,0,0,740,0,0
13-9-2017,1149,Centraal Station,0,0,60,726,0,0
13-9-2017,1149,Vaartsche Rijn,1,35,10,733,60,0.5833333333333334
13-9-2017,1149,Galgenwaard,3,4,2,737,35,0.11428571428571428
13-9-2017,1149,Kromme Rijn,4,5,1,739,33,0.15151515151515152
13-9-2017,1149,Padualaan,5,29,0,741,29,1.0
13-9-2017,1149,Heidelberglaan,6,22,0,743,0,0
13-9-2017,1149,UMC,7,4,0,745,0,0
13-9-2017,1149,WKZ,8,1,0,746,0,0
14-9-2017,1149,Centraal Station,0,0,141,721,0,0
14-9-2017,1149,Vaartsche Rijn,1,41,11,727,141,0.2907801418439716
14-9-2017,1149,Galgenwaard,3,5,0,730,111,0.04504504504504504
14-9-2017,1149,Kromme Rijn,4,7,0,732,106,0.0660377358490566
14-9-2017,1149,Padualaan,5,54,0,735,99,0.5454545454545454
14-9-2017,1149,Heidelberglaan,6,52,0,736,45,1.1555555555555554
14-9-2017,1149,UMC,7,10,0,738,0,0
14-9-2017,1149,WKZ,8,0,0,740,0,0
15-9-2017,1149,Centraal Station,0,0,55,721,0,0
15-9-2017,1149,Vaartsche Rijn,1,44,13,727,55,0.8
15-9-2017,1149,Galgenwaard,3,2,2,731,24,0.08333333333333333
15-9-2017,1149,Kromme Rijn,4,0,0,732,24,0.0
15-9-2017,1149,Padualaan,5,22,0,734,24,0.9166666666666666
15-9-2017,1149,Heidelberglaan,6,25,0,735,2,12.5
15-9-2017,1149,UMC,7,3,0,736,0,0
15-9-2017,1149,WKZ,8,4,0,738,0,0
18-9-2017,1149,Centraal Station,0,0,37,722,0,0
18-9-2017,1149,Vaartsche Rijn,1,48,11,727,37,1.2972972972972974
18-9-2017,1149,Galgenwaard,3,9,6,730,0,0
18-9-2017,1149,Kromme Rijn,4,0,0,732,0,0
18-9-2017,1149,Padualaan,5,16,0,735,0,0
18-9-2017,1149,Heidelberglaan,6,14,0,736,0,0
18-9-2017,1149,UMC,7,0,0,737,0,0
18-9-2017,1149,WKZ,8,2,0,739,0,0
19-9-2017,1149,Centraal Station,0,0,129,721,0,0
19-9-2017,1149,Vaartsche Rijn,1,49,12,727,129,0.3798449612403101
19-9-2017,1149,Galgenwaard,3,23,1,731,92,0.25
19-9-2017,1149,Kromme Rijn,4,3,2,734,70,0.04285714285714286
19-9-2017,1149,Padualaan,5,60,1,736,69,0.8695652173913043
19-9-2017,1149,Heidelberglaan,6,42,0,738,10,4.2
19-9-2017,1149,UMC,7,3,0,741,0,0
19-9-2017,1149,WKZ,8,1,0,743,0,0
20-9-2017,1149,Centraal Station,0,0,0,721,0,0
20-9-2017,1149,Vaartsche Rijn,1,56,20,726,0,0
20-9-2017,1149,Galgenwaard,3,0,2,730,0,0
20-9-2017,1149,Kromme Rijn,4,1,0,732,2,0.5
20-9-2017,1149,Padualaan,5,2,0,734,1,2.0
20-9-2017,1149,Heidelberglaan,6,1,0,736,0,0
20-9-2017,1149,UMC,7,0,0,737,0,0
20-9-2017,1149,WKZ,8,0,0,739,0,0
21-9-2017,1149,Centraal Station,0,0,44,721,0,0
21-9-2017,1149,Vaartsche Rijn,1,58,19,727,44,1.3181818181818181
21-9-2017,1149,Galgenwaard,3,3,2,730,5,0.6
21-9-2017,1149,Kromme Rijn,4,0,0,732,4,0.0
21-9-2017,1149,Padualaan,5,16,0,734,4,4.0
21-9-2017,1149,Heidelberglaan,6,15,0,735,0,0
21-9-2017,1149,UMC,7,2,0,737,0,0
21-9-2017,1149,WKZ,8,6,0,739,0,0
22-9-2017,1149,Centraal Station,0,0,68,722,0,0
22-9-2017,1149,Vaartsche Rijn,1,61,22,727,68,0.8970588235294118
22-9-2017,1149,Galgenwaard,3,8,3,730,29,0.27586206896551724
22-9-2017,1149,Kromme Rijn,4,0,1,732,24,0.0
22-9-2017,1149,Padualaan,5,23,0,734,25,0.92
22-9-2017,1149,Heidelberglaan,6,31,0,736,2,15.5
22-9-2017,1149,UMC,7,5,0,737,0,0
22-9-2017,1149,WKZ,8,1,0,738,0,0
25-9-2017,1149,Centraal Station,0,0,62,721,0,0
25-9-2017,1149,Vaartsche Rijn,1,69,24,727,62,1.1129032258064515
25-9-2017,1149,Galgenwaard,3,4,3,730,17,0.23529411764705882
25-9-2017,1149,Kromme Rijn,4,0,2,732,16,0.0
25-9-2017,1149,Padualaan,5,21,0,734,18,1.1666666666666667
25-9-2017,1149,Heidelberglaan,6,37,0,736,0,0
25-9-2017,1149,UMC,7,0,0,737,0,0
25-9-2017,1149,WKZ,8,3,0,738,0,0
26-9-2017,1149,Centraal Station,0,0,120,721,0,0
26-9-2017,1149,Vaartsche Rijn,1,76,25,727,120,0.6333333333333333
26-9-2017,1149,Galgenwaard,3,4,1,730,69,0.057971014492753624
26-9-2017,1149,Kromme Rijn,4,6,0,732,66,0.09090909090909091
26-9-2017,1149,Padualaan,5,52,0,735,60,0.8666666666666667
26-9-2017,1149,Heidelberglaan,6,44,0,736,8,5.5
26-9-2017,1149,UMC,7,8,0,738,0,0
26-9-2017,1149,WKZ,8,0,0,739,0,0
27-9-2017,1149,Centraal Station,0,0,44,721,0,0
27-9-2017,1149,Vaartsche Rijn,1,84,30,727,44,1.9090909090909092
27-9-2017,1149,Galgenwaard,3,1,1,729,0,0
27-9-2017,1149,Kromme Rijn,4,1,0,731,0,0
27-9-2017,1149,Padualaan,5,17,0,733,0,0
27-9-2017,1149,Heidelberglaan,6,30,0,734,0,0
27-9-2017,1149,UMC,7,0,0,736,0,0
27-9-2017,1149,WKZ,8,0,0,737,0,0
29-9-2017,1149,Centraal Station,0,0,43,720,0,0
29-9-2017,1149,Vaartsche Rijn,1,90,32,725,43,2.0930232558139537
29-9-2017,1149,Galgenwaard,3,4,1,728,0,0
29-9-2017,1149,Kromme Rijn,4,1,0,730,0,0
29-9-2017,1149,Padualaan,5,9,0,732,0,0
29-9-2017,1149,Heidelberglaan,6,26,0,733,0,0
29-9-2017,1149,UMC,7,1,0,735,0,0
29-9-2017,1149,WKZ,8,0,0,736,0,0
1-9-2017,1150,WKZ,0,0,1,738,0,0
1-9-2017,1150,UMC,1,0,5,741,1,0.0
1-9-2017,1150,Heidelberglaan,2,0,8,743,6,0.0
1-9-2017,1150,Padualaan,3,1,4,746,14,0.07142857142857142
1-9-2017,1150,Kromme Rijn,4,0,0,748,17,0.0
1-9-2017,1150,Galgenwaard,5,0,2,751,17,0.0
1-9-2017,1150,Vaartsche Rijn,7,3,8,754,19,0.15789473684210525
1-9-2017,1150,Centraal Station,8,24,0,759,24,1.0
4-9-2017,1150,WKZ,0,0,2,739,0,0
4-9-2017,1150,UMC,1,0,1,741,2,0.0
4-9-2017,1150,Heidelberglaan,2,1,2,742,3,0.3333333333333333
4-9-2017,1150,Padualaan,3,0,0,744,4,0.0
4-9-2017,1150,Kromme Rijn,4,0,0,746,4,0.0
4-9-2017,1150,Galgenwaard,5,0,0,748,4,0.0
4-9-2017,1150,Vaartsche Rijn,7,2,6,752,4,0.5
4-9-2017,1150,Centraal Station,8,3,0,756,8,0.375
5-9-2017,1150,WKZ,0,0,0,736,0,0
5-9-2017,1150,UMC,1,0,1,738,0,0
5-9-2017,1150,Heidelberglaan,2,0,21,740,1,0.0
5-9-2017,1150,Padualaan,3,0,13,743,22,0.0
5-9-2017,1150,Kromme Rijn,4,1,0,744,35,0.02857142857142857
5-9-2017,1150,Galgenwaard,5,0,0,747,34,0.0
5-9-2017,1150,Vaartsche Rijn,7,2,5,750,34,0.058823529411764705
5-9-2017,1150,Centraal Station,8,33,0,754,37,0.8918918918918919
6-9-2017,1150,WKZ,0,0,11,736,0,0
6-9-2017,1150,UMC,1,0,0,738,11,0.0
6-9-2017,1150,Heidelberglaan,2,0,0,739,11,0.0
6-9-2017,1150,Padualaan,3,0,3,742,11,0.0
6-9-2017,1150,Kromme Rijn,4,0,0,743,14,0.0
6-9-2017,1150,Galgenwaard,5,0,6,746,14,0.0
6-9-2017,1150,Vaartsche Rijn,7,2,5,749,20,0.1
6-9-2017,1150,Centraal Station,8,20,0,753,23,0.8695652173913043
7-9-2017,1150,WKZ,0,0,0,735,0,0
7-9-2017,1150,UMC,1,0,0,738,0,0
7-9-2017,1150,Heidelberglaan,2,0,11,740,0,0
7-9-2017,1150,Padualaan,3,0,10,743,11,0.0
7-9-2017,1150,Kromme Rijn,4,2,0,745,21,0.09523809523809523
7-9-2017,1150,Galgenwaard,5,0,7,748,19,0.0
7-9-2017,1150,Vaartsche Rijn,7,3,18,751,26,0.11538461538461539
7-9-2017,1150,Centraal Station,8,38,0,756,41,0.926829268292683
8-9-2017,1150,WKZ,0,0,1,738,0,0
8-9-2017,1150,UMC,1,0,3,740,1,0.0
8-9-2017,1150,Heidelberglaan,2,0,34,743,4,0.0
8-9-2017,1150,Padualaan,3,0,32,745,38,0.0
8-9-2017,1150,Kromme Rijn,4,0,0,747,70,0.0
8-9-2017,1150,Galgenwaard,5,4,10,749,70,0.05714285714285714
8-9-2017,1150,Vaartsche Rijn,7,3,34,752,76,0.039473684210526314
8-9-2017,1150,Centraal Station,8,92,0,756,107,0.8598130841121495
11-9-2017,1150,WKZ,0,0,0,736,0,0
11-9-2017,1150,UMC,1,0,8,739,0,0
11-9-2017,1150,Heidelberglaan,2,0,7,741,8,0.0
11-9-2017,1150,Padualaan,3,0,21,744,15,0.0
11-9-2017,1150,Kromme Rijn,4,0,1,747,36,0.0
11-9-2017,1150,Galgenwaard,5,4,3,749,37,0.10810810810810811
11-9-2017,1150,Vaartsche Rijn,7,5,34,752,36,0.1388888888888889
11-9-2017,1150,Centraal Station,8,35,0,757,65,0.5384615384615384
12-9-2017,1150,WKZ,0,0,3,735,0,0
12-9-2017,1150,UMC,1,0,9,737,3,0.0
12-9-2017,1150,Heidelberglaan,2,0,17,738,12,0.0
